ALIQUOT_PLATE_BARCODE,ALIQUOT_WELL_ID,ALIQUOT_CONCENTRATION,ALIQUOT_CONCENTRATION_UNIT,TARGET_CONCENTRATION,TARGET_CONCENTRATION_UNIT,EPA_SAMPLE_ID,ALIQUOT_VOLUME,ALIQUOT_VOLUME_UNIT,ALIQUOT_SOLVENT,BOTTLE_ID,DTXSID,CASRN,PREFERRED_NAME
EPAPLT0739,C05,20,mM,20,mM,EPAPLT0739C05,200,uL,DMSO,1096461119,DTXSID2022331,89-72-5,2-(Butan-2-yl)phenol
EPAPLT0739,C06,20,mM,20,mM,EPAPLT0739C06,200,uL,DMSO,1096458034,DTXSID5028033,53894-23-8,Triisononyl trimellitate
EPAPLT0739,C07,20.0003,mM,20,mM,EPAPLT0739C07,200,uL,DMSO,1096457906,DTXSID8024652,52-51-7,Bronopol
EPAPLT0739,C10,19.9996,mM,20,mM,EPAPLT0739C10,200,uL,DMSO,1096460984,DTXSID5023950,55285-14-8,Carbosulfan
EPAPLT0739,C12,20,mM,20,mM,EPAPLT0739C12,200,uL,DMSO,TX002599,DTXSID8021771,80-46-6,4-(2-Methylbutan-2-yl)phenol
EPAPLT0739,D03,20,mM,20,mM,EPAPLT0739D03,200,uL,DMSO,1096458367,DTXSID0027270,629-76-5,1-Pentadecanol
EPAPLT0739,D04,10,mM,20,mM,EPAPLT0739D04,200,uL,DMSO,1096460042,DTXSID5047297,134002-60-1,CP-085958
EPAPLT0739,D05,20.0003,mM,20,mM,EPAPLT0739D05,200,uL,DMSO,1096462543,DTXSID1020069,97-56-3,o-Aminoazotoluene
EPAPLT0739,D06,20.001,mM,20,mM,EPAPLT0739D06,200,uL,DMSO,1071650406,DTXSID4047337,1061517-62-1,PharmaGSID_47337
EPAPLT0739,D07,20,mM,20,mM,EPAPLT0739D07,200,uL,DMSO,TX0013248,DTXSID9026261,13674-87-8,"Tris(1,3-dichloro-2-propyl) phosphate"
EPAPLT0739,D08,20,mM,20,mM,EPAPLT0739D08,200,uL,DMSO,1096462630,DTXSID1027635,6846-50-0,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate"
EPAPLT0739,D09,20,mM,20,mM,EPAPLT0739D09,200,uL,DMSO,TX009932,DTXSID9020299,510-15-6,Chlorobenzilate
EPAPLT0739,D10,20,mM,20,mM,EPAPLT0739D10,200,uL,DMSO,1096462733,DTXSID9047540,6344-67-8,3-Hydroxyfluorene
EPAPLT0739,D11,20.0003,mM,20,mM,EPAPLT0739D11,200,uL,DMSO,1096462654,DTXSID6024917,123-42-2,Diacetone alcohol
EPAPLT0739,D12,20,mM,20,mM,EPAPLT0739D12,200,uL,DMSO,1096462104,DTXSID9020249,1563-66-2,Carbofuran
EPAPLT0739,E02,20.0162,mM,20,mM,EPAPLT0739E02,200,uL,DMSO,TX011737,DTXSID8047395,166412-78-8,"Diisononyl cyclohexane-1,2-dicarboxylate"
EPAPLT0739,E03,14.3162,mM,20,mM,EPAPLT0739E03,200,uL,DMSO,1096460070,DTXSID4027236,602-01-7,"2,3-Dinitrotoluene"
EPAPLT0739,E04,20,mM,20,mM,EPAPLT0739E04,200,uL,DMSO,1096462576,DTXSID6043709,4449-51-8,Cyclopamine
EPAPLT0739,E05,20,mM,20,mM,EPAPLT0739E05,200,uL,DMSO,1213130979,DTXSID7020895,2385-85-5,Mirex
EPAPLT0739,E07,19.9996,mM,20,mM,EPAPLT0739E07,200,uL,DMSO,1096461860,DTXSID4026684,101-86-0,2-(Phenylmethylene)octanal
EPAPLT0739,E08,19.9995,mM,20,mM,EPAPLT0739E08,200,uL,DMSO,1096460556,DTXSID7021653,110-62-3,Pentanal
EPAPLT0739,E09,19.9996,mM,20,mM,EPAPLT0739E09,200,uL,DMSO,1096458403,DTXSID2029874,49562-28-9,Fenofibrate
EPAPLT0739,E10,19.9997,mM,20,mM,EPAPLT0739E10,200,uL,DMSO,1096460160,DTXSID0021969,121-33-5,4-Hydroxy-3-methoxybenzaldehyde
EPAPLT0739,E12,20,mM,20,mM,EPAPLT0739E12,200,uL,DMSO,1096462774,DTXSID9047338,262376-75-0,HMR1426
EPAPLT0739,F02,20,mg/ml,20,mM,EPAPLT0739F02,200,uL,DMSO,1213130970,DTXSID8048521,1191914-21-2,PharmaGSID_48521
EPAPLT0739,F03,20,mM,20,mM,EPAPLT0739F03,200,uL,DMSO,1096458181,DTXSID9025453,123-92-2,3-Methylbutyl acetate
EPAPLT0739,F04,20,mM,20,mM,EPAPLT0739F04,200,uL,DMSO,1096458570,DTXSID8021515,107-92-6,Butanoic acid
EPAPLT0739,F05,20.001,mM,20,mM,EPAPLT0739F05,200,uL,DMSO,1096458285,DTXSID3026302,1300-72-7,Sodium xylenesulfonate
EPAPLT0739,F06,20,mM,20,mM,EPAPLT0739F06,200,uL,DMSO,1096458857,DTXSID2020688,77-47-4,Hexachlorocyclopentadiene
EPAPLT0739,F07,19.9997,mM,20,mM,EPAPLT0739F07,200,uL,DMSO,1096460690,DTXSID7026994,123-01-3,Dodecylbenzene
EPAPLT0739,F08,15.8827,mM,20,mM,EPAPLT0739F08,200,uL,DMSO,1096461087,DTXSID1048172,NOCAS_48172,PharmaGSID_48172
EPAPLT0739,F09,19.9997,mM,20,mM,EPAPLT0739F09,200,uL,DMSO,1096462859,DTXSID1038298,5315-79-7,1-Hydroxypyrene
EPAPLT0739,F10,14.9345,mM,20,mM,EPAPLT0739F10,200,uL,DMSO,1096462755,DTXSID3047344,159138-81-5,Cariporide mesylate
EPAPLT0739,F11,20,mM,20,mM,EPAPLT0739F11,200,uL,DMSO,1210859046,DTXSID0041141,129298-91-5,o-(Chloroacetylcarbamoyl)fumagillol
EPAPLT0739,F12,18.5232,mM,20,mM,EPAPLT0739F12,200,uL,DMSO,TX006235,DTXSID1047364,1075752-90-7,SSR 103800
EPAPLT0739,G02,20,mM,20,mM,EPAPLT0739G02,200,uL,DMSO,1096462485,DTXSID9033923,32809-16-8,Procymidone
EPAPLT0739,G03,20,mM,20,mM,EPAPLT0739G03,200,uL,DMSO,1096461541,DTXSID8047347,155990-20-8,SR271425
EPAPLT0739,G04,19.9994,mM,20,mM,EPAPLT0739G04,200,uL,DMSO,1096461828,DTXSID4026214,101-20-2,Triclocarban
EPAPLT0739,G05,20.0005,mM,20,mM,EPAPLT0739G05,200,uL,DMSO,1096458082,DTXSID0034192,10161-33-8,17beta-Trenbolone
EPAPLT0739,G06,19.9998,mM,20,mM,EPAPLT0739G06,200,uL,DMSO,1096460900,DTXSID0028666,68515-49-1,"1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich"
EPAPLT0739,G07,20,mM,20,mM,EPAPLT0739G07,200,uL,DMSO,1096460784,DTXSID3021643,124-13-0,Octanal
EPAPLT0739,G08,20,mM,20,mM,EPAPLT0739G08,200,uL,DMSO,1096462467,DTXSID3025091,119-90-4,C.I. Disperse Black 6
EPAPLT0739,G10,10.0001,mM,20,mM,EPAPLT0739G10,200,uL,DMSO,TX001015,DTXSID4027991,36653-82-4,1-Hexadecanol
EPAPLT0739,G11,20,mM,20,mM,EPAPLT0739G11,200,uL,DMSO,1096461309,DTXSID3020966,62-23-7,4-Nitrobenzoic acid
EPAPLT0739,G12,12.5428,mM,20,mM,EPAPLT0739G12,200,uL,DMSO,1096462521,DTXSID1048176,387816-82-2,YM 218
EPAPLT0739,H02,20,mM,20,mM,EPAPLT0739H02,200,uL,DMSO,1096458221,DTXSID8023632,87-69-4,L-Tartaric acid
EPAPLT0739,H03,18.927,mM,20,mM,EPAPLT0739H03,200,uL,DMSO,1096472054,DTXSID0047377,NOCAS_47377,AVE6324
EPAPLT0739,H04,20.512,mM,20,mM,EPAPLT0739H04,200,uL,DMSO,1096471709,DTXSID6020143,65-85-0,Benzoic acid
EPAPLT0739,H06,20,mM,20,mM,EPAPLT0739H06,200,uL,DMSO,1096462420,DTXSID3034165,63612-50-0,"5,5-Dimethyl-3-(alpha,alpha,alpha-trifluoro-4-nitro-m-tolyl)hydantoin"
EPAPLT0739,H07,20.0004,mM,20,mM,EPAPLT0739H07,200,uL,DMSO,1096461231,DTXSID8020961,100-01-6,4-Nitrobenzenamine
EPAPLT0739,H08,19.9915,mM,20,mM,EPAPLT0739H08,200,uL,DMSO,1096458267,DTXSID9024930,496-72-0,"3,4-Diaminotoluene"
EPAPLT0739,H09,20,mM,20,mM,EPAPLT0739H09,200,uL,DMSO,EV0002908,DTXSID3038939,754-91-6,Perfluorooctanesulfonamide
EPAPLT0739,H10,20,mM,20,mM,EPAPLT0739H10,200,uL,DMSO,1096461616,DTXSID7020685,319-85-7,beta-Hexachlorocyclohexane
EPAPLT0739,H11,19.9994,mM,20,mM,EPAPLT0739H11,200,uL,DMSO,1096461986,DTXSID7024087,110-80-5,2-Ethoxyethanol
EPAPLT0740,A02,19.9997,mM,20,mM,EPAPLT0740A02,200,uL,DMSO,1096461614,DTXSID6023652,154-42-7,6-Thioguanine
EPAPLT0740,A03,20,mM,20,mM,EPAPLT0740A03,200,uL,DMSO,1096462000,DTXSID3026645,99-87-6,p-Cymene
EPAPLT0740,A04,20.0002,mM,20,mM,EPAPLT0740A04,200,uL,DMSO,1096458435,DTXSID9047542,117428-22-5,Picoxystrobin
EPAPLT0740,A05,20,mM,20,mM,EPAPLT0740A05,200,uL,DMSO,1096460581,DTXSID4021135,842-07-9,C.I. Solvent Yellow 14
EPAPLT0740,A06,20,mM,20,mM,EPAPLT0740A06,200,uL,DMSO,1096460761,DTXSID6020430,95-50-1,"1,2-Dichlorobenzene"
EPAPLT0740,A08,20,mM,20,mM,EPAPLT0740A08,200,uL,DMSO,1096462369,DTXSID1022053,534-52-1,"4,6-Dinitro-o-cresol"
EPAPLT0740,A09,20,mM,20,mM,EPAPLT0740A09,200,uL,DMSO,1096460417,DTXSID3047348,742693-38-5,SSR504734
EPAPLT0740,A10,19.9998,mM,20,mM,EPAPLT0740A10,200,uL,DMSO,1096461166,DTXSID6022000,141-43-5,Ethanolamine
EPAPLT0740,B03,19.9997,mM,20,mM,EPAPLT0740B03,200,uL,DMSO,1096461375,DTXSID6022187,2416-94-6,"2,3,6-Trimethylphenol"
EPAPLT0740,B04,20,mM,20,mM,EPAPLT0740B04,200,uL,DMSO,1096460155,DTXSID0048509,NOCAS_48509,PharmaGSID_48509
EPAPLT0740,B05,20.0003,mM,20,mM,EPAPLT0740B05,200,uL,DMSO,TX003117,DTXSID2026602,96-76-4,"2,4-Di-tert-butylphenol"
EPAPLT0740,B06,20.0003,mM,20,mM,EPAPLT0740B06,200,uL,DMSO,1096462456,DTXSID2020505,108-01-0,Dimethylaminoethanol
EPAPLT0740,B07,20,mM,20,mM,EPAPLT0740B07,200,uL,DMSO,TX016796,DTXSID6025692,123-35-3,Myrcene
EPAPLT0740,B08,20,mM,20,mM,EPAPLT0740B08,200,uL,DMSO,1096462698,DTXSID7021605,124-04-9,Hexanedioic acid
EPAPLT0740,B09,20.0004,mM,20,mM,EPAPLT0740B09,200,uL,DMSO,1096459982,DTXSID9047592,484-17-3,9-Phenanthrol
EPAPLT0740,B10,20,mM,20,mM,EPAPLT0740B10,200,uL,DMSO,TX006363,DTXSID2047305,NOCAS_47305,CP-608039
EPAPLT0740,C02,19.9993,mM,20,mM,EPAPLT0740C02,200,uL,DMSO,1096460191,DTXSID7020267,57-74-9,Chlordane
EPAPLT0740,C03,19.9995,mM,20,mM,EPAPLT0740C03,200,uL,DMSO,1096458540,DTXSID9022364,521-18-6,5alpha-Dihydrotestosterone
EPAPLT0740,C04,20,mM,20,mM,EPAPLT0740C04,200,uL,DMSO,1216860156,DTXSID1047283,368832-42-2,CP-728663
EPAPLT0740,C05,20,mM,20,mM,EPAPLT0740C05,200,uL,DMSO,1096460231,DTXSID1044564,3855-32-1,"2,6,10-Trimethyl-2,6,10-triazaundecane"
EPAPLT0740,C06,19.9993,mM,20,mM,EPAPLT0740C06,200,uL,DMSO,1096461112,DTXSID2026864,111-11-5,Methyl octanoate
EPAPLT0740,C07,20.0003,mM,20,mM,EPAPLT0740C07,200,uL,DMSO,1096460503,DTXSID0020498,120-61-6,Dimethyl terephthalate
EPAPLT0740,C10,8.99927,mM,20,mM,EPAPLT0740C10,200,uL,DMSO,TX006394,DTXSID2047351,464930-42-5,SSR 240612
EPAPLT0740,D03,19.9996,mM,20,mM,EPAPLT0740D03,200,uL,DMSO,1096462566,DTXSID0040701,77-93-0,Triethyl citrate
EPAPLT0740,D04,20,mM,20,mM,EPAPLT0740D04,200,uL,DMSO,1096461160,DTXSID2020921,91-59-8,2-Naphthylamine
EPAPLT0740,D05,20.0006,mM,20,mM,EPAPLT0740D05,200,uL,DMSO,1096460685,DTXSID3027403,1461-22-9,Tributyltin chloride
EPAPLT0740,D06,20,mM,20,mM,EPAPLT0740D06,200,uL,DMSO,1096458161,DTXSID2047309,162706-14-1,UK-156819
EPAPLT0740,D07,7.61985,mM,20,mM,EPAPLT0740D07,200,uL,DMSO,1096460580,DTXSID3048522,NOCAS_48522,HMR1171 trifluoroacetate (1:1)
EPAPLT0740,D08,20,mM,20,mM,EPAPLT0740D08,200,uL,DMSO,1096461611,DTXSID6027050,128-04-1,Sodium dimethyldithiocarbamate
EPAPLT0740,D09,20,mM,20,mM,EPAPLT0740D09,200,uL,DMSO,1096462894,DTXSID0047294,668981-02-0,CP-863187
EPAPLT0740,E02,20.0011,mM,20,mM,EPAPLT0740E02,200,uL,DMSO,1096461591,DTXSID8033562,52806-53-8,Hydroxyflutamide
EPAPLT0740,E03,20,mM,20,mM,EPAPLT0740E03,200,uL,DMSO,1096459153,DTXSID7029871,23593-75-1,Clotrimazole
EPAPLT0740,E04,19.9996,mM,20,mM,EPAPLT0740E04,200,uL,DMSO,TX011661,DTXSID1048174,174185-16-1,FR167356
EPAPLT0740,E05,20,mM,20,mM,EPAPLT0740E05,200,uL,DMSO,1096461156,DTXSID7047306,290352-28-2,CP-634384
EPAPLT0740,E07,10,mM,20,mM,EPAPLT0740E07,200,uL,DMSO,TX006153,DTXSID9047259,149062-75-9,"1,3-Dichloro-6,7,8,9,10,12-hexahydroazepino[2,1-b]quinazoline hydrochloride (1:1)"
EPAPLT0740,E08,20.001,mM,20,mM,EPAPLT0740E08,200,uL,DMSO,1096461540,DTXSID9047330,NOCAS_47330,PharmaGSID_47330
EPAPLT0740,E09,20,mM,20,mM,EPAPLT0740E09,200,uL,DMSO,1096460743,DTXSID7025895,101-54-2,"N-Phenyl-1,4-benzenediamine"
EPAPLT0740,F02,20,mM,20,mM,EPAPLT0740F02,200,uL,DMSO,1096458322,DTXSID9027360,1111-78-0,Ammonium carbamate
EPAPLT0740,F03,10.0008,mM,20,mM,EPAPLT0740F03,200,uL,DMSO,1096462048,DTXSID1047289,215297-27-1,UK-343664
EPAPLT0740,F04,20.0002,mM,20,mM,EPAPLT0740F04,200,uL,DMSO,1096461395,DTXSID5020528,606-20-2,"2,6-Dinitrotoluene"
EPAPLT0740,F05,20.0002,mM,20,mM,EPAPLT0740F05,200,uL,DMSO,1096458110,DTXSID2020137,92-87-5,C.I. Azoic Diazo Component 112
EPAPLT0740,F06,10,mM,20,mM,EPAPLT0740F06,200,uL,DMSO,1096460111,DTXSID9047253,199171-88-5,CP-401387
EPAPLT0740,F07,20,mM,20,mM,EPAPLT0740F07,200,uL,DMSO,TX006181,DTXSID0047290,402910-27-4,UK-416244
EPAPLT0740,F08,20,mM,20,mM,EPAPLT0740F08,200,uL,DMSO,1096462584,DTXSID4034287,104-67-6,5-Heptyldihydro-2(3H)-furanone
EPAPLT0740,F09,19.9996,mM,20,mM,EPAPLT0740F09,200,uL,DMSO,1096460001,DTXSID5021201,121-79-9,Gallic acid n-propyl ester
EPAPLT0740,G02,20.0003,mM,20,mM,EPAPLT0740G02,200,uL,DMSO,TX007242,DTXSID1020510,57-97-6,"7,12-Dimethylbenz(a)anthracene"
EPAPLT0740,G03,20,mM,20,mM,EPAPLT0740G03,200,uL,DMSO,1216860155,DTXSID7030698,10016-20-3,alpha-Cyclodextrin
EPAPLT0740,G04,5.00022,mM,20,mM,EPAPLT0740G04,200,uL,DMSO,1096460303,DTXSID8023216,6893-02-3,"3,5,3'-Triiodothyronine"
EPAPLT0740,G05,19.9997,mM,20,mM,EPAPLT0740G05,200,uL,DMSO,1096460878,DTXSID3020910,55-98-1,Busulfan
EPAPLT0740,G06,19.9996,mM,20,mM,EPAPLT0740G06,200,uL,DMSO,1096462138,DTXSID2020894,90-94-8,Bis(4-(dimethylamino)phenyl)methanone
EPAPLT0740,G07,20,mM,20,mM,EPAPLT0740G07,200,uL,DMSO,1096461942,DTXSID9022528,120-47-8,Ethylparaben
EPAPLT0740,G08,10.2817,mM,20,mM,EPAPLT0740G08,200,uL,DMSO,1096461146,DTXSID7021237,50-55-5,Reserpine
EPAPLT0740,H02,20,mM,20,mM,EPAPLT0740H02,200,uL,DMSO,1096460080,DTXSID6024882,66-81-9,Cycloheximide
EPAPLT0740,H03,19.9966,mM,20,mM,EPAPLT0740H03,200,uL,DMSO,1096462458,DTXSID3021936,111-69-3,Hexanedinitrile
EPAPLT0740,H04,20,mM,20,mM,EPAPLT0740H04,200,uL,DMSO,1096459155,DTXSID2047301,210826-40-7,CP-456773
EPAPLT0740,H06,20,mM,20,mM,EPAPLT0740H06,200,uL,DMSO,1096460135,DTXSID2047274,113734-18-2,CP-114271
EPAPLT0740,H07,20,mM,20,mM,EPAPLT0740H07,200,uL,DMSO,1096461556,DTXSID0021834,100-02-7,4-Nitrophenol
EPAPLT0740,H08,19.9995,mM,20,mM,EPAPLT0740H08,200,uL,DMSO,1096462559,DTXSID8024523,63-05-8,"4-Androstene-3,17-dione"
EPAPLT0740,H09,19.9997,mM,20,mM,EPAPLT0740H09,200,uL,DMSO,1096461340,DTXSID6027923,27176-87-0,Dodecylbenzenesulfonic acid
EPAPLT0741,A02,14.6855,mM,20,mM,EPAPLT0741A02,200,uL,DMSO,TX010095,DTXSID7027887,26040-51-7,Bis(2-ethylhexyl) tetrabromophthalate
EPAPLT0741,A03,19.9995,mM,20,mM,EPAPLT0741A03,200,uL,DMSO,TX003870,DTXSID3020621,67614-33-9,"(R,R)-Fenvalerate"
EPAPLT0741,A04,17.4387,mM,20,mM,EPAPLT0741A04,200,uL,DMSO,TX012543,DTXSID1021087,604-75-1,Oxazepam
EPAPLT0741,A05,20,mM,20,mM,EPAPLT0741A05,200,uL,DMSO,TX004058,DTXSID3034583,2122-70-5,Ethyl 1-naphthaleneacetate
EPAPLT0741,A06,20.0004,mM,20,mM,EPAPLT0741A06,200,uL,DMSO,1096461024,DTXSID7029162,126-06-7,"3-Bromo-1-chloro-5,5-dimethylhydantoin"
EPAPLT0741,A08,20.0002,mM,20,mM,EPAPLT0741A08,200,uL,DMSO,1096460904,DTXSID7021815,95-76-1,"3,4-Dichloroaniline"
EPAPLT0741,A09,19.9965,mM,20,mM,EPAPLT0741A09,200,uL,DMSO,TX017692,DTXSID0021460,17924-92-4,Zearalenone
EPAPLT0741,A10,20,mM,20,mM,EPAPLT0741A10,200,uL,DMSO,TX008684,DTXSID8044202,112-14-1,Octyl acetate
EPAPLT0741,A11,19.9996,mM,20,mM,EPAPLT0741A11,200,uL,DMSO,1096457944,DTXSID5047451,6359-82-6,"C.I. Acid Yellow 11, sodium salt"
EPAPLT0741,A12,19.7424,mM,20,mM,EPAPLT0741A12,200,uL,DMSO,1096458682,DTXSID5025023,77-73-6,Dicyclopentadiene
EPAPLT0741,B03,20.0047,mM,20,mM,EPAPLT0741B03,200,uL,DMSO,TX003872,DTXSID1041425,6728-26-3,(2E)-2-Hexenal
EPAPLT0741,B04,19.1381,mM,20,mM,EPAPLT0741B04,200,uL,DMSO,1096460860,DTXSID7034549,165252-70-0,Dinotefuran
EPAPLT0741,B05,20.0005,mM,20,mM,EPAPLT0741B05,200,uL,DMSO,TX002713,DTXSID0041567,141-22-0,"(9Z,12R)-12-Hydroxyoctadec-9-enoic acid"
EPAPLT0741,B06,20,mM,20,mM,EPAPLT0741B06,200,uL,DMSO,1096462384,DTXSID9044538,13301-61-6,C.I. Disperse Orange 37
EPAPLT0741,B07,20,mM,20,mM,EPAPLT0741B07,200,uL,DMSO,1096461657,DTXSID3032389,4602-84-0,Farnesol
EPAPLT0741,B08,20,mM,20,mM,EPAPLT0741B08,200,uL,DMSO,1096460668,DTXSID7024586,95-16-9,Benzothiazole
EPAPLT0741,B09,19.9995,mM,20,mM,EPAPLT0741B09,200,uL,DMSO,TX005404,DTXSID1032648,22248-79-9,Z-Tetrachlorvinphos
EPAPLT0741,B10,19.9993,mM,20,mM,EPAPLT0741B10,200,uL,DMSO,1096461627,DTXSID1025300,1241-94-7,2-Ethylhexyl diphenyl phosphate
EPAPLT0741,B12,11.8944,mM,20,mM,EPAPLT0741B12,200,uL,DMSO,1096461534,DTXSID7028774,68609-97-2,Alkyl (C12-C14) glycidyl ether
EPAPLT0741,C02,20.0005,mM,20,mM,EPAPLT0741C02,200,uL,DMSO,TX004510,DTXSID7032688,26002-80-2,Phenothrin
EPAPLT0741,C03,19.9997,mM,20,mM,EPAPLT0741C03,200,uL,DMSO,1096462600,DTXSID6021957,118-55-8,Phenyl salicylate
EPAPLT0741,C04,20,mM,20,mM,EPAPLT0741C04,200,uL,DMSO,1096462703,DTXSID0022014,150-78-7,Hydroquinone dimethyl ether
EPAPLT0741,C05,20.0004,mM,20,mM,EPAPLT0741C05,200,uL,DMSO,TX002407,DTXSID7020425,117-80-6,Dichlone
EPAPLT0741,C06,20,mM,20,mM,EPAPLT0741C06,200,uL,DMSO,1096461840,DTXSID9020114,2465-27-2,Auramine hydrochloride
EPAPLT0741,C07,19.9997,mM,20,mM,EPAPLT0741C07,200,uL,DMSO,1096461544,DTXSID7021152,92-69-3,4-Phenylphenol
EPAPLT0741,C10,20.0003,mM,20,mM,EPAPLT0741C10,200,uL,DMSO,TX003159,DTXSID4042094,23089-26-1,Levomenol
EPAPLT0741,C12,20,mM,20,mM,EPAPLT0741C12,200,uL,DMSO,1096458297,DTXSID5037494,6190-65-4,s-Chloroaminoisopropylaminotriazine
EPAPLT0741,D03,20.0005,mM,20,mM,EPAPLT0741D03,200,uL,DMSO,1096457991,DTXSID9036226,142-31-4,Sodium octyl sulfate
EPAPLT0741,D04,20.5251,mM,20,mM,EPAPLT0741D04,200,uL,DMSO,TX001792,DTXSID0022480,620-17-7,3-Ethylphenol
EPAPLT0741,D05,20.0002,mM,20,mM,EPAPLT0741D05,200,uL,DMSO,TX012233,DTXSID7042061,125-12-2,Isobornyl acetate
EPAPLT0741,D06,19.9896,mM,20,mM,EPAPLT0741D06,200,uL,DMSO,TX001785,DTXSID1026879,111-49-9,Hexamethyleneimine
EPAPLT0741,D07,20.0003,mM,20,mM,EPAPLT0741D07,200,uL,DMSO,1096461277,DTXSID1041421,487-06-9,"5,7-Dimethoxy-2H-chromen-2-one"
EPAPLT0741,D08,19.9994,mM,20,mM,EPAPLT0741D08,200,uL,DMSO,1096460751,DTXSID9040342,4437-85-8,"4-Ethyl-1,3-dioxolan-2-one"
EPAPLT0741,D09,20,mM,20,mM,EPAPLT0741D09,200,uL,DMSO,TX012547,DTXSID4026501,80-56-8,alpha-Pinene
EPAPLT0741,D10,20.0004,mM,20,mM,EPAPLT0741D10,200,uL,DMSO,1096462093,DTXSID2022628,29122-68-7,Atenolol
EPAPLT0741,D11,17.9915,mM,20,mM,EPAPLT0741D11,200,uL,DMSO,1096462557,DTXSID9020409,53-70-3,"Dibenz[a,h]anthracene"
EPAPLT0741,D12,20,mM,20,mM,EPAPLT0741D12,200,uL,DMSO,1096461260,DTXSID0029133,99-93-4,4-Hydroxyacetophenone
EPAPLT0741,E02,19.9985,mM,20,mM,EPAPLT0741E02,200,uL,DMSO,TX018051,DTXSID3026065,129-17-9,Sulfan blue
EPAPLT0741,E03,20,mM,20,mM,EPAPLT0741E03,200,uL,DMSO,TX006694,DTXSID2041200,94-91-7,"N,N′-Disalicylidene-1,2-diaminopropane"
EPAPLT0741,E04,20,mM,20,mM,EPAPLT0741E04,200,uL,DMSO,1096458397,DTXSID5047879,117-99-7,2-Hydroxybenzophenone
EPAPLT0741,E05,19.9983,mM,20,mM,EPAPLT0741E05,200,uL,DMSO,TX002149,DTXSID8020969,79-24-3,Nitroethane
EPAPLT0741,E07,20.0089,mM,20,mM,EPAPLT0741E07,200,uL,DMSO,TX007662,DTXSID0027191,542-92-7,"1,3-Cyclopentadiene"
EPAPLT0741,E08,19.9997,mM,20,mM,EPAPLT0741E08,200,uL,DMSO,TX009040,DTXSID9022526,94-18-8,Benzyl 4-hydroxybenzoate
EPAPLT0741,E09,20.0002,mM,20,mM,EPAPLT0741E09,200,uL,DMSO,TX010234,DTXSID0027721,10081-67-1,4-(2-Phenylpropan-2-yl)-N-[4-(2-phenylpropan-2-yl)phenyl]aniline
EPAPLT0741,E10,19.991,mM,20,mM,EPAPLT0741E10,200,uL,DMSO,TX002633,DTXSID5025102,109-55-7,3-(Dimethylamino)propylamine
EPAPLT0741,E12,19.9946,mM,20,mM,EPAPLT0741E12,200,uL,DMSO,TX002094,DTXSID7023192,50-21-5,Lactic acid
EPAPLT0741,F02,20.002,mM,20,mM,EPAPLT0741F02,200,uL,DMSO,TX018068,DTXSID0038881,633-96-5,C.I. Acid Orange 7
EPAPLT0741,F03,20,mM,20,mM,EPAPLT0741F03,200,uL,DMSO,1096458536,DTXSID0044818,3913-02-8,2-Butyloctan-1-ol
EPAPLT0741,F04,20.001,mM,20,mM,EPAPLT0741F04,200,uL,DMSO,1096461396,DTXSID3026641,99-63-8,"1,3-Benzenedicarbonyl dichloride"
EPAPLT0741,F05,20,mM,20,mM,EPAPLT0741F05,200,uL,DMSO,TX008598,DTXSID8047185,94-46-2,Isopentyl benzoate
EPAPLT0741,F06,20.0097,mM,20,mM,EPAPLT0741F06,200,uL,DMSO,TX003315,DTXSID4020828,150-76-5,4-Methoxyphenol
EPAPLT0741,F07,19.9852,mM,20,mM,EPAPLT0741F07,200,uL,DMSO,TX004465,DTXSID3041530,139-88-8,"7-Ethyl-2-methyl-4-undecanolsulfate, sodium salt"
EPAPLT0741,F08,19.9902,mM,20,mM,EPAPLT0741F08,200,uL,DMSO,1096461718,DTXSID8041298,695-06-7,gamma-Caprolactone
EPAPLT0741,F09,19.9998,mM,20,mM,EPAPLT0741F09,200,uL,DMSO,1096458072,DTXSID7041413,6485-40-1,R-(-)-Carvone
EPAPLT0741,F10,19.9995,mM,20,mM,EPAPLT0741F10,200,uL,DMSO,TX004480,DTXSID1032309,1929-73-3,"2,4-D-Butotyl"
EPAPLT0741,F11,20.0003,mM,20,mM,EPAPLT0741F11,200,uL,DMSO,1096461609,DTXSID1034260,79-57-2,Oxytetracycline
EPAPLT0741,F12,20.3592,mM,20,mM,EPAPLT0741F12,200,uL,DMSO,TX003293,DTXSID1040794,6152-33-6,Sodium 2-phenylphenate tetrahydrate
EPAPLT0741,G02,19.9997,mM,20,mM,EPAPLT0741G02,200,uL,DMSO,TX008836,DTXSID5020106,50-81-7,L-Ascorbic acid
EPAPLT0741,G03,19.3247,mM,20,mM,EPAPLT0741G03,200,uL,DMSO,TX007771,DTXSID0025234,17372-87-1,Eosin
EPAPLT0741,G04,19.9996,mM,20,mM,EPAPLT0741G04,200,uL,DMSO,1096458198,DTXSID5028665,68515-48-0,DINP branched
EPAPLT0741,G05,20.0158,mM,20,mM,EPAPLT0741G05,200,uL,DMSO,TX010324,DTXSID0041981,144-49-0,2-Fluoroacetic acid
EPAPLT0741,G06,19.9962,mM,20,mM,EPAPLT0741G06,200,uL,DMSO,1096460331,DTXSID9021897,108-99-6,3-Methylpyridine
